name,threads,time
max-left-strip,54,0.116648
max-left-strip,55,0.112891
max-left-strip,56,0.118517
max-left-strip,57,0.126619
max-left-strip,58,0.135107
max-left-strip,59,0.120712
max-left-strip,60,0.126899
max-left-strip,61,0.123866
max-left-strip,62,0.121112
max-left-strip,63,0.126783
max-left-strip,64,0.132432
mtlr,0,0.607568
mtlr,1,0.994361
mtlr,2,0.506443
mtlr,3,0.415192
mtlr,4,0.31165
mtlr,5,0.261541
mtlr,6,0.228742
mtlr,7,0.199749
mtlr,8,0.186966
mtlr,9,0.175294
mtlr,10,0.165682
mtlr,11,0.177511
mtlr,12,0.137595
mtlr,13,0.148662
mtlr,14,0.142655
mtlr,15,0.130874
mtlr,16,0.128603
mtlr,17,0.162293
mtlr,18,0.11995
mtlr,19,0.117652
mtlr,20,0.106806
mtlr,21,0.108879
mtlr,22,0.103674
mtlr,23,0.10012
mtlr,24,0.0991192
mtlr,25,0.0983912
mtlr,26,0.09963
mtlr,27,0.0970658
mtlr,28,0.0956194
mtlr,29,0.0965204
mtlr,30,0.0948244
mtlr,31,0.0957658
mtlr,32,0.0970424
mtlr,33,0.114515
mtlr,34,0.122719
mtlr,35,0.146216
mtlr,36,0.150615
mtlr,37,0.172654
mtlr,38,0.191585
mtlr,39,0.191808
mtlr,40,0.197483
mtlr,41,0.190328
mtlr,42,0.196409
mtlr,43,0.201126
mtlr,44,0.209811
mtlr,45,0.21452
mtlr,46,0.224234
mtlr,47,0.217882
mtlr,48,0.222784
mtlr,49,0.221043
mtlr,50,0.224667
mtlr,51,0.235026
mtlr,52,0.232138
mtlr,53,0.236439
mtlr,54,0.226024
mtlr,55,0.239336
mtlr,56,0.242838
mtlr,57,0.243871
mtlr,58,0.237159
mtlr,59,0.244103
mtlr,60,0.234847
mtlr,61,0.245258
mtlr,62,0.248714
mtlr,63,0.248631
mtlr,64,0.253659
mtlr,0,0.608907
mtlr,1,0.993784
mtlr,2,0.509058
mtlr,3,0.38962
mtlr,4,0.318141
mtlr,5,0.286981
mtlr,6,0.221031
mtlr,7,0.210256
mtlr,8,0.196481
mtlr,9,0.172382
mtlr,10,0.15851
mtlr,11,0.152148
mtlr,12,0.143058
mtlr,13,0.133056
mtlr,14,0.142902
mtlr,15,0.15747
mtlr,16,0.127163
mtlr,17,0.141122
mtlr,18,0.13511
mtlr,19,0.120783
mtlr,20,0.121233
mtlr,21,0.106797
mtlr,22,0.103819
mtlr,23,0.0999138
mtlr,24,0.0988358
mtlr,25,0.099336
mtlr,26,0.0974918
mtlr,27,0.0979462
mtlr,28,0.0969848
mtlr,29,0.111671
mtlr,30,0.100559
mtlr,31,0.0965598
mtlr,32,0.106102
mtlr,33,0.107514
mtlr,34,0.124569
mtlr,35,0.137406
mtlr,36,0.142325
mtlr,37,0.167227
mtlr,38,0.181256
mtlr,39,0.196531
mtlr,40,0.20444
mtlr,41,0.222049
mtlr,42,0.208316
mtlr,43,0.223276
mtlr,44,0.215188
mtlr,45,0.212192
mtlr,46,0.221121
mtlr,47,0.228413
mtlr,48,0.238474
mtlr,49,0.22969
mtlr,50,0.222529
mtlr,51,0.237564
mtlr,52,0.238738
mtlr,53,0.253931
mtlr,54,0.231446
mtlr,55,0.240378
mtlr,56,0.234586
mtlr,57,0.24979
mtlr,58,0.244272
mtlr,59,0.24583
mtlr,60,0.252982
mtlr,61,0.247138
mtlr,62,0.255316
mtlr,63,0.254361
mtlr,64,0.254687
mtrr,0,0.79767
mtrr,1,1.27694
mtrr,2,0.668286
mtrr,3,0.476181
mtrr,4,0.338867
mtrr,5,0.317844
mtrr,6,0.246638
mtrr,7,0.236692
mtrr,8,0.22584
mtrr,9,0.177576
mtrr,10,0.171133
mtrr,11,0.158556
mtrr,12,0.148797
mtrr,13,0.138392
mtrr,14,0.139586
mtrr,15,0.115051
mtrr,16,0.151789
mtrr,17,0.1383
mtrr,18,0.121439
mtrr,19,0.125305
mtrr,20,0.118037
mtrr,21,0.115891
mtrr,22,0.107924
mtrr,23,0.111102
mtrr,24,0.107932
mtrr,25,0.10676
mtrr,26,0.107382
mtrr,27,0.107965
mtrr,28,0.106907
mtrr,29,0.107358
mtrr,30,0.10679
mtrr,31,0.117195
mtrr,32,0.110212
mtrr,33,0.122665
mtrr,34,0.135446
mtrr,35,0.141718
mtrr,36,0.1607
mtrr,37,0.175998
mtrr,38,0.18287
mtrr,39,0.208059
mtrr,40,0.206689
mtrr,41,0.232734
mtrr,42,0.224654
mtrr,43,0.235034
mtrr,44,0.237949
mtrr,45,0.244475
