name,threads,time
max-left-rect,53,5.73817
max-left-rect,54,6.39787
max-left-rect,55,7.16312
max-left-rect,56,7.68895
max-left-rect,57,7.88845
max-left-rect,58,6.01325
max-left-rect,59,6.95905
max-left-rect,60,9.64625
max-left-rect,61,8.0823
max-left-rect,62,10.1565
max-left-rect,63,7.47277
max-left-rect,64,6.06585
max-left-rect,0,56.4648
max-left-rect,1,69.7889
max-left-rect,2,36.8836
max-left-rect,3,28.386
max-left-rect,4,19.9135
max-left-rect,5,15.8988
max-left-rect,6,12.7901
max-left-rect,7,11.2271
max-left-rect,8,9.92053
max-left-rect,9,8.52238
max-left-rect,10,7.77001
max-left-rect,11,6.886
max-left-rect,12,6.48352
max-left-rect,13,6.16331
max-left-rect,14,5.71809
max-left-rect,15,5.32212
max-left-rect,16,5.19735
max-left-rect,17,4.53376
max-left-rect,18,4.63232
max-left-rect,19,4.53403
max-left-rect,20,4.20991
max-left-rect,21,4.40015
max-left-rect,22,4.08214
max-left-rect,23,4.09055
max-left-rect,24,4.11165
max-left-rect,25,4.026
max-left-rect,26,3.77483
max-left-rect,27,3.77587
max-left-rect,28,3.78131
max-left-rect,29,3.45197
max-left-rect,30,3.79002
max-left-rect,31,3.59073
max-left-rect,32,3.76196
max-left-rect,33,3.52219
max-left-rect,34,3.84293
max-left-rect,35,3.90459
max-left-rect,36,4.18102
max-left-rect,37,3.71393
max-left-rect,38,4.04579
max-left-rect,39,4.13791
max-left-rect,40,4.00278
max-left-rect,41,4.61205
max-left-rect,42,5.33318
max-left-rect,43,4.44579
max-left-rect,44,4.43135
max-left-rect,45,4.73223
max-left-rect,46,5.39445
max-left-rect,47,5.84109
max-left-rect,48,5.98418
max-left-rect,49,6.39009
max-left-rect,50,6.55618
max-left-rect,51,2.94206
max-left-rect,52,6.41979
max-left-rect,53,6.06716
max-left-rect,54,6.33777
max-left-rect,55,4.34504
max-left-rect,56,6.96795
max-left-rect,57,8.36225
max-left-rect,58,6.73789
max-left-rect,59,7.32748
max-left-rect,60,8.00867
max-left-rect,61,7.79485
max-left-rect,62,5.56698
